operadora,title_text,reclamacao_text,status_text,data_text,scrapy_datetime
prevent-senior,Mails indesejados ,"Repete repete repete Tudo sem autorizaçãoEnchendo a paciência PREVENT, 50% OFF mês do consumidorPREV",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Péssimo atendimento médico e central.,"Boa tarde. Estou tendo problemas com o plano a muito tempo, tanto na marcação de consulta como para passar com o médico via teleme",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Exame mercado sem Doppler ,Prezados O exame foi marcado sem Doppler favor alterar 8345562,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,perda de tempo so responde de maneira evasiva,perda de tempo so responde de maneira evasiva(Editado pelo Reclame AQUI) e (Editado pelo Reclame AQUI) tem técnicas para não,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Prevent senior com pessimo canal de atendimento,"estou tentando ha dias marcar um exame  e so tem por telefone onde não funciona, fico varios minutos e depois cai a ligação, não h",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Erro médico ,"Ontem dia 14/03 após esperar 3 meses por uma consulta. Passei no ginecologista, para fazer o pedido de troca de diu.Ele falo",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Aumento abusivo ,"14% de aumento da mensalidade em 1 ano???Minha aposentadoria foi reajustada em 3,5%!!!!",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Não tem pediatria exame ,Mais uma vez não consigo marcar um exame pra minha filha isso porque o exame tem que ser feito no início de maio.Cadastrei o,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,"EXPERIÊNCIA DE SUS, PAGANDO CONVÊNIO..","Estive ontem na Unidade BRIGADEIRO LUIZ ANTONIO, 4677 -  para preparo e realização de exames - cheguei às 23hs(Endoscopia e Colono",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Dificuldade em agendar uma consulta,"Sou cliente da Prevent Senior, estou morando no interior de São Paulo e venho a capital somente para realizar exames médicos e pas",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Descaso da Prevent Senior,"Venho aqui fazer um apelo, com grandes doses de cansaço.Minha mãe,(Editado pelo Reclame AQUI), 69 anos, precisa ",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Cirurgia não realizada ,"Minha mãe tinha uma cirurgia agendada ontem dia 14/03/2023 no hospital da prevent , entrada no hospital às 7:30 da manhã conforme ",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Urgência de atendimento ignorada,"Minha mãe, segurada da Prevent Senior, matrícula 003853-9, Rosalina Della Torre Cruz, fez uma cirurgia para retirada de um tumor n",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Estou há 2 dias tentando marcar um cirurgião ,Fiz uma cirurgia com a dra maria Manoela. Mas não quero passar com ela . Preciso urgente marcar uma consulta com a dra Tatiana seg,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Marcação de retorno/consulta inviável ,"Solicito, dentro das normativas vigentes de atendimento ao paciente, o agendamento de retorno médico com a gastroenterologista, Dr",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,NÃO CONSIGO MARCAR CONSULTAS ,"BOA TARDE!  ESTOU ESCREVENDO EM NOME DA MINHA MÃE DONA MARISA JACINTO TAVARES PACIENTE , NUMERO DA CARTEIRA: 155397-6, NÃO ESTAVAM",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Marcação de retorno,"Desde o dia 22/2/23 estou aguardando retorno de consulta a pedido do médico Dr. Vicente Furquim. Como ninguém da Prevent ligou, co",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,"Dificuldade em agendar consultas no ""melhor cuidado""","Minha mãe pertence ao programa ""melhor cuidado"" da Prevent Senior, com isso teoricamente deveríamos ter uma maior facili",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Não consigo agendar consulta ,"Sou avó de uma beneficiaria de 11 meses, ela precisa agendar um oftalmologista pediatrico e não consigo.. no telefone da central s",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Demora para agendamento de consultas e procedimentos,"Minha mãe tem esse convenio, não pagamos barato e mesmo assim, está cada dia mais difícil conseguir o agendamento com eles.P",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Dificuldade na marcação de exames,Estou há semanas tentando marcar os exames neurológicos para minha mãe e não consigo. Os dos laboratórios indicados ou o telefone ,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Ineficiência da Empresa em vários processos,É incrível como a prevent senior consegue ser tão ineficiente em seus processos. Meu pai descobriu uma bactéria no intestino e pre,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Insatisfeita com a postura do convenio,"Ontem eu tinha uma consulta por vídeo conferencia com a Dra. Ana Flavia cardiologista, e a consulta não foi realizada pois tenho 7",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Idosa em situação de urgência e descaso no atendimento,"Bom dia,No dia 03/03/23 abri um chamado na prevent sênior com caráter de urgência em relação a um pedido médico de fis",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Dificuldade para receber reembolso por cancelamento do plano,Segunda reclamação pelo atendimento sofrível da Prevent sobre o MESMO assunto. Repito: Até para me LIVRAR de vocês ten,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Falta de médicos ,"Essa Prevent está cada vez pior, preciso marcar um pneumologista e só consigo consulta para daqui 4 meses, só tinha agenda para ju",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Total falta de Respeito ao Beneficiário,"Passei por uma consulta em 18 de janeiro e foram solicitados os seguintes exames; ecodopplercardiograma, ultrassonografia e a colo",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Cancer diagnosticado não consegue agendar exame pet scan,"Meu pai tem 73 anos, matrícula n.125.782-0, foi diagnosticado com cancer de prostata através da confirmação em biopsia.No di",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,PEVENT SENIOR MARCA PARA UM MÊS PARA FRENTE UMA CONSULTA ONCOLOGICA DE URGENCIA !,"MINHA MÃE ESTÁ COM CÂNCER NO PÂNCREAS, O CASO DELA É CIRÚRGICO E DE EXTREMA URGÊNCIA, PORÉM A PREVENT SENIOR SÓ DISPONIBILIZA CONS",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Dificuldade em marcar consulta,"Boa tarde,Novamente o mesmo problema recorrente. Minha tia pediu para eu agendar consulta para ela hoje 13/03/2023, ag",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,FALTA DE ATENDIMENTO,Marquei uma consulta via video chamada  com uma médica geriatra da Prevent Senior para o dia 13/03/2023 ás 11:20 com a profissiona,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Jogo de empurra-empurra - Sra. Maria das Mercez Moreira Dias - 125215-1,"Pedido de exame enviado desde 28 de fevereiro,  a operadora libera a realização do exame para o Laboratório Dimen, o laboratório s",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Exame ecg 12 derivações não emitido ,Olá . O meu pai Reinaldo José Gonçalves realizou exame de ecg na sexta mas não constou no sistema. Ele precisa desse exame para o ,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Sem atendimento,"Em consulta com pediatra na Unidade própria da Prevent Senior na Baixada Santista (Unidade Santos), a mesma encaminhou minha filha",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Dificuldade em marcar retorno com o Dr. Gustavo Badino Krahembuhl,"Bom dia,Venho mais uma vez reclamar da dificuldade em marcar retorno para minha mãe de matrícula 166647-9, o médico pediu ex",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Prevent Senior uma medicina sem comprometimento com paciente ,"Nos últimos 5/6 meses é bastante difícil marcar consultas no Convênio.  Nos últimos 04 meses , com um quadro de bursite e/ ou tend",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Marcação de consulta ,"Estou tentando marcar uma consulta há mais de um mês na especialidade mão e punho, toda vez que entro em contato o atendente me di",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Falta de ética médica e conduta da prvent.,"Boa noite! Digamos que não estou mais chocada porque, trabalho na área da saúde e em se tratando de condutas dos convênios, a gent",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Descaso e prazos muito distante  para  quem precisa de urgência em tratamento,"Minha mãe cliente Prevent Senior, foi diagnosticada com um linfoma na garganta em janeiro e até agora (três meses depois)  não foi",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,não consigo realizar agendamento para reabilitação.,"MInha mãe esteve internada por 10 dias devido ao diagnóstico de Embolia Pulmonar, teve alta no dia 27/02/2023, e o médico que a ac",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,"Péssimo Atendimento, Falta de respeito e falta de informação","O beneficiário Antonio Lopes Alves, matrícula 104864-3, passou em consulta com a cardiologista Aline Sabrina Holanda Teixeira Mora",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Não consigo falar com ninguém ,"Estou tentando falar com a Prevent sênior pelo telefone e chat, porém não consigo.Eu somente preciso saber se existe algum p",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,INFORMACAO ERRADA,"Estou com pedido medico para exame do Papanicolau, fui informada que não precisava agendar e poderia ser na unidade da Joao Dias. ",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Promessa de retorno não cumprida,"Gostaria de manifestar a terrivel experiencia que em 8 meses passamos nesta operadora de saúde que tem como slogan ser ""espec",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Não consigo marcar exame,Estou há 3 meses tentando marcar uma colonoscopia com internação e a Prevent Senior alega não ter agenda. Já vou fazer o segundo r,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Retorno da consulta e marcações ,"Gostaria de deixar minha indignação, minha mãe passou no pneumologista  em janeiroo qual solicitou exames que já estão prontos, ma",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Descaso com paciente pós operatório e com AVC,Minha mãe perfurou o intestino e deu AVC. .foi operada com urgência..saindo de alta pela a sequela do AVC  ela não está falando di,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Falta de prestador ,"Minha mãe (Mat. 4043626) teve um AVC e, conforme reclamação anterior, demorou mais de 40 dias para ser atendida por uma fonoaudiól",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Alteração na data de vencimento do boleto,Eu entrei em contato com o setor financeiro da Prevent Senior solicitando a alteração na data de vencimento do boleto da minha mãe,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Empresa sem vergonha ,"Reclamei e em vez desses [Editado pelo Reclame Aqui]s ligarem p minha mãe, Neusa Lacerda,mostrando alguma consideração, me falam p",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Prevent Senior Negligencia marcação de cirurgia de Câncer,Meu pai tem 82 anos e tem um plano de saúde da Prevent Senior. Descobriu-se que ele está com um tumor maligno (câncer) no estomago,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Não consigo agendar exames,"Fui ao médico hoje, mas novamente não consigo agendar os exames nos números e no chat da Prevent Senior. Ficamos pendurados e ning",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Paciente sem mobilidade fica sem acompanhamento após procedimentos.,"Meu pai é um paciente com uma doença degenerativa grave, chamada de Paralisia Supranuclear Progressiva.     Ele não anda, não fala",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,falta de atendimento médico em consultório,"Minha mãe é idosa e tem prevent senior plano esmeralda, Enf, há 13 anos. Ela é cardiaca, hipertensa, diabetica, tem problemas na t",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Fila do elevador furada por funcionários ,"Agendei uma consulta com ginecologista na Al. Santos e com um elevador só funcionando. Estávamos na fila para subir e pasmem, pass",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Não consigo fazer exames ,Nao consigo fazer US =====  Em praia grande .. a Prevent Não atende agora é tudo terceirazado ===Wusp sao resposta automatica . on,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Boleto de Pagamento,Mais uma vez temos (eu e minha esposa) problemas com o boleto de pagamentos da Prevent.  Hije é dia 09/03/2023 - o vencimento é am,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Rede Prevent sênior não atende extremo Leste.,Recebi da rede Prevent Sênior uma lista de endereço para Fisioterapia/ Credenciadas. Porém as redes  credenciada pertence todas ao,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,AGENDAR CONSULTAS APÓS 3 MESES E SE CONSEGUIR!!! ,"Minha Avó com 71 Anos  tem o Plano da Prevent desde 2007 ou seja mais de 15 Anos e nunca deixou de pagar se quer uma mensalidade, ",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Resultado Exame Imunoistoquimica,Minha mãe é beneficiária da Prevent (5254248) e está no aguardo do resultado do exame de imunoistoquimica feito para confirmação d,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Duvidas,Minha mãe vai operar o joelho esquerdo e até então não liberaram o suplemento impacto que ela teve acesso quando operou o joelho d,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Exames com resultado errados e resultado de exame que não fiz,Bom!Exausta de entrar aqui para reclamar e relatar absurdos que estão ocorrendo na Prevent.A última foi sair no meu ap,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Telemedicina ,Boanoite hoje fiz uma consulta por telemedicina com psiquiatra .Ele encaminhou uma receita médica e um encaminhamento para p,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Informe para IRPF 2022,Estou desligado dessa Operadora desde julho de 2022 e não tenho como acessar o App e eles não me atendem com o devido respeito nem,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Prevent Sr não enviou o boleto,Outra vez estou reclamando que a Prevent Sr. não está enviando o boleto para minha residência. Até o mês passado recebi o boleto n,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Recusa para alteração na data de vencimento dos boletos,"Minha mãe é associada ao Plano Prevent Senior Premium 1001 apartamento há vários anos e por conta de algumas situações pessoais, c",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,"Sem atendimento, atenção ou cuidado","Mais de 20 minutos na música de espera para ser atendida.OBSERVAÇÃO: No setor de vendas, com interesse em um upgrade de plan",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Dois pesos e duas medidas,"Minha mãe usa oxigênio e possui dificuldade para andar, tendo que ser amparada por cadeira de rodas. Enquanto para vários paciente",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,NÃO LIBERAM UM EXAME URGENTE!,Me chamo ******* Della Santa.Nascida em 20/04/1975Matrícula: 933924-8Depois de ter passado duas vezes no p,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,FINANCEIRO INCOMUNICÁVEL ,"Estou tentando fazer minha migração deste plano, preciso de minha carta de permanência, TODOS os planos possuem no app ou de fácil",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,"preciso do informe de pagamentos, não sou mais beneficiária para acessar o site, os telefones não funcionam","Preciso do informe de pagamentos para declaração do IR, mas não posso mais acessar o portal do beneficiário, pois não sou mais ben",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,demora para fazer exames,"Boa tarde, entrei em contato hoje para agendar exames falei com a Daniela ainda não veio o protocolo (informei protocolo anterior ",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Imunohistoquimica de amostra,Minha mãe Maribel Rodrigues de Oliveira Matrícula 1027840-7Realizou uma biopsia de liquido pleural dia 18/02Demorou 20,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Cancelamento de consulta sem explicação ,"Pela segunda vez tenho a minha consulta desmarcada a três dias da consulta, sem explicações. A Prevent Sênior antes tinha Of",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Tudo errado!,"Quero marcar uma nutricionista, então vou lá no app e filtro tudo que preciso para gerar a lista. Aí você vai ligando e descobrind",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Prevent com prazos de consulta ABSURDOS,"Bom dia! Venho através do Reclame Aqui, demonstrar meu total descontentamento com os prazos absurdos de consulta na Prevent Senior",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Teleconsulta que não aconteceu,"Agendei uma teleconsulta para o meu pai de 75 anos, reumatologista Luiza Trincado, no dia 07/03 às 10:40, segui os procedimentos p",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,EXAME DE SANGUE NEGADO POR CARENCIA ,"ACABEI DE FAZER UMA RECLAMAÇÃO DA EMPRESA PREVENT SENIOR, ONDE ME NEGARAM UM EXAME DE COVID. POIS BEM, ME LIGARAM PARA QUE EU PUDE",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,"Sou do Prevent a muitos anos e ao solicitar um exame Angio Tomografia para minha surpresa, não foi autorizado realizar, sendo que o mesmo consta na própria lista do aplicativo Prevent.","Tenho 59 anos e meu médico solicitou um novo exame de angiotomografia coronariana com score de calcio , para investigar uma sugest",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Dificuldade de agendamento de consulta em prazo adequado à necessidade.,Minha mãe Maria Helena tem 86 anos. Ela está passando por um período difícil. Teve pneumonia e depois disto tem apresentado outros,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Precisamos de agendamentos para Exames urgentes para realizar pré-operatório,"Olá,O meu pai Reinaldo José Gonçalves, matrícula 519538-1, 73 anos, foi operado no ano passado, tendo retirado um nódulo no ",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,impossível receber atendimento por telefone,Fico horas tentando falar com essa [Editado pelo Reclame Aqui] de empresa e só fica na musiquinha e não atendem a[Editado pelo Rec,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Diagnostico ,Há uns 3 meses levei meu pai na Prevent Senior Unidade Francisco com quadro clínico de provavel AVC meu pai foi atendido pela equi,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Informe de rendimentos,"eu e meu marido tínhamos o plano Prevent Senior e cancelamos. Todavia, os três primeiros meses do ano de 2022 nós pagamos as mensa",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Falta de respeito com o cliente,Bem marquei vários exames na clodormiro amazona fiz todos ..mas o elevado só está funcionado um o outro quebrado a dias e a fila..,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Terapias e médico não especialista no assunto.,"Venho reclamar da demora para indicar/iniciar clínicas para início das terapias para o minha filha de 2 anos ( com diagnostico, re",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Cadeirante sem cadeira de rodas,"A minha mãe foi atendida no Pronto atendimento da Prevent Senior localizada na Av. Brigadeiro Luís Antônio, 4312 - Jardim Paulista",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Exame de ecodopplercardiograma,Não consigo agendar  exame de ecodopplercardiograma transtorácico.Nâo há vagas em nenhum laboratório. A Prevent também tirou os la,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Não consigo agendar exame simples! ,Estou há uma semana tentando agendar um exame de colposcopia e não consigo!!! Pelo aplicativo não me dá a opção de agendamen,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Títulos vencidos,Gostaria aqui de relatar um problema que já aconteceu comigo algumas vezes e acredito ser injusto.Realizo o pagamento ,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,WhatsApp,Minha mãe é conveniada da Prevent Senior e precisa de autorização do médico para um exame. Essa autorização só pode ser solicitada,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Agendamento de retirada de bolsa de colostomia.,"Me marido faz uso de bolsas de colostomia, faz a retirada mensal na farmácia da Prevent Senior em Pinheiros, Rua Arcoverde.R",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Liberação fisioterapia ,"Boa noite, me chamo Patricia sou sobrinha da Mariana Ribeiro Martins da matricula 002823-1. No dia 17/02/23 foi assinado e d",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Descaso  desrespeito com o tempo das pessoas ,Como foi minha experiência com a Prevent senior:Hoje 28/02/2023 em consulta agendada para às 8:45h com matrícula 556225-2 ca,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Demora para marcar exame,Com a queda da excelência deste plano de saúde e o descredenciamento de médicos de diferentes especialidades (o que é lamentável p,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,1 hora pra retirar medicação ,"Estou para retirar medicação quimioterápico oral desde as 10:34, agora são 11:46, ainda não consegui retirar, funcionária Thais da",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Não consigo agendar consulta,Aderi ao convênio a 4 meses e NUNCA utilizei para absolutamente NADA. Na minha primeira tentativa para agendar uma simples consult,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Mesma Reclamação de Sempre,"É a mesma coisa de sempre, agora com um agravante, que são dias tentando ligar e a cada ligação, 20/30 min de espera e ngm atende.",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,A PREVENT NÃO DISPONIBILIZA RESULTADO DE EXAME FEITO NA REDE,"Estou desde o dia 18/02, tempo informado pela médica que fez uma biópsia  EM 03/02/23, tentando obter o resultado para retorno em ",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Inexistencia de reumatologista na rede própria ou credenciada,"estou precisando de um reumatogista para um idoso que sobre de dores crônicas, contudo a rede não está disponibilizando esse espec",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Prazos para agendar procedimentos,"A algum tempo era possível realizar exames em vários laboratórios credenciados, mas a Prevent tem descredenciado vários deles. Ago",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Exame com biópsia fora do prazo,Estive na unidade Prevent Jardim Paulista ontem dia 2/3 realizando os exames de colonoscopia e endoscopia. Ambos exames possuem bi,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Consultas com especialidade para junho 23,"Olá que triste realidade, ao procurar uma consulta com cardiologista só tem agenda para dia 09 de junho de 2023, a data de hoje é ",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Problemas para agendar Psicologia,"Meus e-mails para a Prevent estão retornando, então recorro novamente a este canal, pois estou com problemas de agendamento de ses",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,DATA DE CONSULTA após prazo da ANS! Absurdo!,Infelizmente a operadora Prevent Senior não tem o mínimo de respeito com os beneficiários do plano. Estou tentando marcar uma cons,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Descredenciamento do hospital santa cruz,Tomei o conhecimento que a prevent senior irá descredenciar o hospital Santa Cruz (hospital Japones) da rede credenciada este mês.,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Exame,"Preciso reagendar um exame de tc do cranio, pois tinha um agendado dia 02/03/2023 as 00:30 , e minha qd fui lembar que dia 02/03 c",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,O AGENDAMENTO DE EXAMES ESTÁ MUITO RUIM,"Nos últimos dias, tenho peregrinado pelo atendimento do Prevent Senior para agendar exames de rotina. Após subir os pedidos de exa",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Consultas ,"Fui marcar 2 consultas , inclusive uma que preciso com urgência e fui informada que só tem horário em área emocional l abril. Isto",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,"Piora no atendimento, na marcação de consultas, no agendamento de exames. ","Minha mãe já utiliza a prevent sênior há muitos anos, mas vem relatando desde o ano passado as mudanças no procedimento de agendam",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Atitudes Ilógicas,"Boa tarde! Hoje me dirigi à unidade da Prevent Senior de Santana, *******, para coleta de exames de sangue. Peguei a senha às 09:0",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Não consigo agendamento ,"Estou tentando agendar um ultrassom em uma unidade onde a minha mãe de 75 anos possa fazer um exame de urina e um raio x , a respo",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Programa Assiste Prevent Senior,Venho por meio desta relatar a minha insatisfação ao precisar de atendimento do programa Assiste de fisioterapia domiciliar para m,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Péssimo atendimento - Agendamento de consultas só para daqui há 4 meses,"Entrei para o plano Prevent Senior em Jan/23 com boas referências dos meus pais que utilizam há alguns anos. Entretanto, ao tentar",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Prevent está cortando todos os credenciados sem ter capacidade para atender em rede própria,"Minha mãe estava fazendo sessões de fisio perto de casa numa clínica credenciada da Prevent, muito boa.De um dia para outro ",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,SUS OU PREVENT SENIOR,"Maior adsurdo, com 80 anos, fui marcar retorno com médicos da Prevent Senior, vejam: cardiologista para 13/04/2023, reumatologista",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,núcleo de crônicos não retorna,"Estou desde o dia 22/02 aguardando retorno do núcleo de crônicos para ofertar remarcação de consulta com a dra Ligia, neuromúsculo",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Aplicativo com Erros graves,"App do convênio serve pra fazermos o serviço de impressão de resultados, busca, etc.  .MAS não funciona . Lista de Hos",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Cancelamento indevido do Convênio,"Prevent Senior mais uma vez eu vou pedir..RESPEITE MINHA MÃE.Minha mãe é cliente da Prevent a aproximadamente a 12 anos, sem",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Nao consigo agendar meus exames.,Em janeiro fui em consulta rotina com meu ginecologista e agendei o retorno para dia 13/03 e NAO CONSIGO AGENDAR o ultrassom de ma,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Boleto nao enviado,"Desde fevereiro de 2023, nao estou recebendo o boleto para pagamento do plano de minha mae.Ja solicitei pelo portal, mas nao resol",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,"Descaso, demora de agendamento ","Prevent Senior tem se mostrado a pior operadora, tenho passado muito nervoso para conseguir agendamento de consultas, exames, proc",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Falta de agendamento de medicos,Desde janeiro de 2023 estou com problemas de alteração de pressao arterial . Ja estive duas vezes no pronto atendimento com picos ,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Marcação de exames,Estou precisando fazer dois exames um de endoscopia e outro de abdômen totalPara endoscopia marquei para o dia 01/04 sendo q,Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Informe de rendimentos 2022,"Cancelei o plano de saúde em agosto de 2022. O portal do beneficiário pede pela matrícula e, desta maneira, não é possível gerar o",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,[Editado pelo Reclame Aqui],"Em 17/01/2023, cancelei meu plano de saúde com a Prevent Senior (Plano 1000) por motivo de mudança de cidade, onde não existe cobe",Resolvido,Há 2 meses,2023-05-06 16:55:19
prevent-senior,Demora no estorno - beneficiário falecido,"Meu pai faleceu em 12/11/2022, no Hospital Sancta Maggiore/SP. Entrei em contato com a Prevent Senior em 21/11/22, via telefone***",Resolvido,Há 2 meses,2023-05-06 16:55:19
